Region,Tweet,Sentiment
West,anda wajib memakai mask semasa acara ini berlangsung sentiasa mematuhi penjarakan sosial 1 meter gunakan hand sanitizer sebelum masuk ke football republic,NEGATIVE
West,macam mana nak buat report untuk kedai yang dah tak mementingkan penjarakan sosial dan customer pon tak ambil kisah dgn keselamatan diri sendiri ,NEGATIVE
West,anggota rela yang bertugas di jab pendaftaran negara wp perlu pastikan kehendak penjarakan sosial dipatuhi oleh orang ramai semasa berbaris majoriti tidak mengikut penanda yang diletakkan di atas laluan ,POSITIVE
West,walau pun telah menggunakan pelitup muka adalah baik sekiranya penjarakan sosial dikekalkan ,POSITIVE
West,keadaan tempat duduk orang awam dalam pejabat tip top dengan kehendak penjarakan sosial hanya semasa beratur saja ,NEGATIVE
West,adakah pub telah dibenarkan beroperasi dalam tempoh pkpp saya difahamkan ada pub yang sudah beroperasi dan mereka tidak amalkan penjarakan sosial dan tidak memakai pelitup muka di harap boleh pantau ,POSITIVE
West,sembang dengan anak darjah 6 kat sekolah buat penjarakan sosial tak cikgu marah ke kalau rapat2 jawapan eh marah cikgu cakap siapa rapat2 sy lempang semua tak berani rapat senang juga kan kalau garang budak takut aku ni membebel mcm tak berkesan je ,NEGATIVE
West,kat kedai tayar ada buat penjarakan sosial tak ,NEGATIVE
West,solat jenazah ni nak wat camna ni adakah mereka akan ikut sop penjarakan sosial ,NEGATIVE
West,amirul in sha allah sentiasa mematuhi sop dan menjaga penjarakan sosial eh kamulah bila calon dah ada teman nie calon pun menyorok2 tak jumpa boh,NEGATIVE
West,malam di asiacamp resort sehari terhad 250 orang sahaja yang boleh memasuki taman negara penjarakan sosial asia camp resort taman negara pahang ,POSITIVE
West,terbaik penggunaan mask perlu dikuatkuasakan secara total di tempat awam penjarakan sosial risau datang balik ni tuan ,NEGATIVE
West,memang la penjarakan sosial tapi kalau tak pakai mask apa guna nya ,NEGATIVE
West,perhimpunan bulan julai 2020 angkatan pertahanan awam malaysia 24 julai 2020 jumaat 9 00 pagi dewan tun perak ippa semua kakitangan mesti mengamalkan penjarakan sosial amp mesti memakai pelitup muka #apmsanasini #sediapantasberintergriti ,NEGATIVE
West,mari sediakan payung sebelum hujan lindungi diri keluarga dan orang tersayang dari wabak stay safe dan jaga penjarakan sosial #penapisudaracuckoo #ejencuckoo ,NEGATIVE
West,tapi jangan mimpi la ada penjarakan sosial dalam ni walaupun banyak kali organiser announce jaga jarak sosial kau dah syok shopping memang tak ingat la nak jaga organiser yg jadi takut sebab takut ada ambush ,NEGATIVE
West,tlg laaa tutup balik sekolah lepas cuti raya haji ni budak budak kecik ni mana paham penjarakan sosial tu and susah nak praktikkan bila melibatkan ramai budak tbh spnjg 3 hari sekolah ni sop kelaut sbnrnya ,NEGATIVE
West,face mask amp penjarakan sosial adalah wajib gais alamanda shopping centre ,NEUTRAL
West,penjarakan sosial amal pelitup muka kerap guna hand sanitizer amal etika bersin dan batuk yg betul ,NEGATIVE
West,gomen buat mco balik kita semua bising elok lah kita yg buat sesuatu tak perlu tunggu gomen pakai mask cuci tangan amp penjarakan sosial ,POSITIVE
West,mcm mn nak buat penjarakan sosial bila balik kampung nanti kerajaan hadkan 20 orang satu2 masa rombongan dari kl je dah 12 orang kat kampung mesti nk berkumpul setelah lama tak jumpa keluarga mak su je dh 8 orang makjang lebih 11 orang blm campur yan dan maklang lagi ,NEGATIVE
West,hello pulis terdapat kawasan yg tiada penjarakan sosial hhdhshshsbsshs,NEGATIVE
West,penjarakan sosial ntah kemana kalau ramai2 camni ,NEGATIVE
West,sop kemana penjarakan sosial kemana covid come come cluster najib ,NEGATIVE
West,tepuk dahi la dg hisham tengok takdak penjarakan sosial ,NEGATIVE
West,mana penjarakan sosial depa ,NEGATIVE
West,jaga penjarakan sosial semua ,NEGATIVE
West,penjarakan sosial atau penjara kan najib,NEGATIVE
West,ok boleh balik kampung #kitajagakita #penjarakansosial #covid19 ,NEGATIVE
West,kan nak ckp pasal penjarakan sosial bagai dgn org tua lebih susah,NEGATIVE
West,hajj pilgrimage during pandemic naik bas pun ada penjarakan sosial i wonder if those makciks and pakciks kena sumbat macam dalam tin sardin ,NEGATIVE
West,tak nak pkp lagi dah lalui hampir 2 bulan takde kerja gaji tak ada kena kurung dlm rumah patuhilah sop pakailah penutup muka amp amalkan penjarakan sosial johor bahru ,NEGATIVE
West,malas nak sembang hal politik hal nak ikut sop penjarakan sosial pun hang bingai lagi ada hati nak sembang isu politik pirahhh,NEGATIVE
West,takde penjarakan sosial tak kena covid ke ,NEGATIVE
West,sebak tgk bakal2 haji buat tawaf dgn penjarakan sosial tersusun je semua semoga dipermudahkan segala urusan buat mereka #aidiladha,POSITIVE
West,boleh tu slow slow bagi kinsect ja buat kerja dok jauh jauh jaga penjarakan sosial,NEGATIVE
West,penjarakan sosial ,NEGATIVE
West,kenapa kita masih ada manusia yang pentingkan diri sendiri tidak cukup lagikah segala hebahan dan nasihat daripada supaya ada disiplin kendiri jaga penjarakan sosial kerap cuci tangan n kuarantin diri jika perlu ,NEGATIVE
West,salam aidiladha buat semua patuhi penjarakan sosial kita jaga kita gelang patah johor malaysia ,POSITIVE
West,dalam bergembira meraikan bersama keluarga tersayang pastikan kita sentiasa patuhi sop pkpp amalkan penjarakan sosial dan pakai pelitup muka walau di mana anda berada salam aidiladha 1441h #salamaidiladha #mydoa #ourfoodourfuture ,POSITIVE
West,kenapa penjarakan sosial kenapa tak penjarakkan sosial kenapa penjara kan dia odo lahhh,NEGATIVE
West,penjarakan sosial to penjarakan fizikal,NEGATIVE
West,update penjarakan sosial penj,NEUTRAL
West,salam #aidiladha penjarakan sosial masih diamalkan taqabballahu minna wa minkum #covid19 #socialdistancing #eid jitra kedah da,POSITIVE
West,norbayah alaa org lain tu acah je tak faham penjarakan sosial tu social distan,NEGATIVE
West,salam aidiladha 1441h #normalbaharu #penjarakansosial #kitajagakita masjid raja bukit besar ,POSITIVE
West,selamat menyambut hari raya aidiladha buat semua muslimin amp muslimat semoga aidiladha kali ini mengajarkan seribu satu makna pengorbanan sebenar sentiasa beringat untuk jaga penjarakan sosial pakailah pelitup muka amp jangan lupa cuci tangan selalu #ayamkorea #kita,NEGATIVE
West,selamat hari raya eidul adha pesanan kami jangan lupa amalkan sop ye penjarakan sosial atleast 1 meter pakai pelitup muka kerap cuci tangan amalkan kebersihan sentia,NEGATIVE
West,kita kena menang please patuh sop dan penjarakan sosial pakai lah mask dekat tempat awam sekurang kurangnya risiko untuk virus ni tersebar berkurangan jangan jadi orang yang ambil mudah dengan sop kerajaan ,POSITIVE
West,hari ini kementerian kesihatan malaysia mengumumkan mengenai pertukaran istilah penjarakan sosial kepada penjarakan fizikal perkara ini dibangkitkan awal oleh professor emeritus tan sri dr dzulkifli abdul razak rektor universiti islam antarabangsa malaysia ,NEGATIVE
West,ingat gais bermula 1 hb jangan lupa pakai mask ya dan amalkan #penjarakansosial #penjarakanfizikal cc by tripod bersama ,POSITIVE
West,dah masuk 1 ogos jangan lupa pakai mask kalau tak pakai silap haribulan boleh kena denda rm1 000 istilah penjarakan sosial pun dah ditukar kpd penjarakan fizikal semoga usaha kita dpt membantu negara keluar drp belenggu masalah wabak covid 19 #setiapkejadianberhikmah,NEGATIVE
West,nak minta pencerahan lah kenapa satu keluarga yg sama kena ikuti 1m penjarakan sosial dalam kereta amp di restoran ,POSITIVE
West,istilah penjarakan sosial pun kena tukr ke penjarakan fizikal eh punya lah ,NEGATIVE
West,jika anda nampak mana mana tempat sesak semacam dan tiada penjarakan fizikal ok dulu namanya penjarakan sosial lebih selamat untuk memakai topeng muka untuk kanak kanak bawah 2 tahun tidak perlulah bawa ke ,NEGATIVE
West,i just don t understand why they use payung during tawaf kan masa tawaf tak boleh tutup kepala atau that is the sop now untuk penjarakan sosial ,NEUTRAL
West,ingkar pkp semalam 315 ditahan 3 direman 312 dikompaun antara kesalahan ikut sop pakai mask di tempat ramai orang penjarakan sosial fizikal keluar ruma,NEGATIVE
West,penjarakan fizikal merupakan terma baharu yang menggantikan penjarakan sosial namun keduanya tetap membawa maksud yang sama teruskan menjaga jarak sekurang kurangnya 1 meter daripada orang ,POSITIVE
West,takde mask dan tidak mengamalkan penjarakan sosial ,NEGATIVE
West,pantai bagan lalang sepang also penuh ya amat hari ahad tu ye bagaikan tiada penjarakan sosial ,POSITIVE
West,penjarakan fizikal merupakan terma baharu yang menggantikan penjarakan sosial namun keduanya tetap membawa maksud yang sama teruskan menjaga jarak sekurang kurangnya 1 meter daripada orang lain #covid19 #penjarakanfizikal sumber rtm ,POSITIVE
West,rm1000 mana penjarakan sosial takdoo siap ada yg takpakai mask masatu kemain isi minyak pun kena saman ,NEGATIVE
West,mahkamah jalan duta hari ini ramai org tanpa penjarakan sosial adakah ia tidak salah nampak tak perempuan baju kelabu tanpa mask di tempat awam jelas salah kenapa tak kompaun atau tangkap lanjut klik #klusterapa #adacahayadihujungterowong ,NEGATIVE
West,sebelum masuk koop anda semua perlu patuhi langkah langkah yg diberi 1 scan qr code atau tulis nama dibuku 2 scan suhu badan anda 3 ambil nombor giliran hanya 10 orang sahaja dalam 1 waktu kerjasama anda amat kami hargai #covid19 #penjarakansosial #kitajagakita #,POSITIVE
West,saman dorang takde penjarakan sosial ,NEGATIVE
West,masih menjaga penjarakan sosial yea thank you ton spending time with me lepas ni kamu drive pula yea aeon mall bandaray,POSITIVE
West,penjarakan sosial pon takdakkk talking about mask oso ,NEUTRAL
West,arahan yg dikeluarkan oleh kkm dan mkn pemakaian pelitup muka diwajibkan di tempat awam yg sesak dan tiada penjarakan sosial bukan berada di luar di tempat awam lain ya maksud takkan lah pakcik tak pernah tarik mask tu kebawah sbb nak lap peluh kat misai nipu sgt tu ,NEGATIVE
West,kembali ke pawagam dengan norma baharu selepas hampir 7 bulan perlu memakai pelitup muka amalkan penjarakan sosial dan sebagainya ,NEGATIVE
West,satu kegusaran rakyat skrg ialah undang2 yg bagai ada kasta yg mana rakyat biasa takde pengacualian x pakai mask kena denda rm1k while org politik bebas buat apa yg mereka suka berhimpun ramai2 x pkai mask takde penjarakan fizikal amp sosial tp lepas mcm tu je ,NEGATIVE
West,konsert penjarakan sosial pertama di dunia semalam klik link dan baca ,NEGATIVE
West,penjarakan sosial di al mizan sememangnya berkesan tahniah surau al mizan presint 8 putrajaya ,POSITIVE
West,eh kereta pun amalkan penjarakan sosial ,NEGATIVE
West,balik dari melaka tadi singgah solat maghrib di rnr jejantas ayer keroh dengan amalan penjarakan sosial fizikal sekarang pihak rnr sediakan perak khusus untuk setiap jemaah solat secara individu jika kita ,NEGATIVE
West,i wish the world will be back to normal soon penjarakan sosial feels like penjara sosial nowadays ,POSITIVE
West,mp balik dari turki tak kuarantin 14 hari azmin ali and gang tak pakai mask dan takde penjarakan sosial dalam kawasan yang ramai orang semua ni takde tindakan undang undang disappointed but not surprised ,NEGATIVE
West,ramai nye bergambar bergambar bergambar juga penjarakan sosial jangan lupa jaga ,NEGATIVE
West,seumur hidup aku aku tak pernah terfikir langsung nak lompat2 benda macam ni aku tak gayat pun cuma malas cari pasal dan kalau korang nak tahu x bungy pattaya ni adalah yang tertinggi di thailand amp ke 5 tertinggi di dunia 60 meter bak hang memang penjarakan sosial ekstrem ,NEGATIVE
West,rondaan omnipresence covid 19 amalkaan penjarakan sosial dan sentiasa memakai face mask bila berada di luar #staysafe #kitajagakita #apmsanasini #apmsabah #apmsandakan sandakan tow,NEGATIVE
West,mulakan pagi anda dengan meronda selamat pagi semua jangan lupa sentiasa memakai mask dan amalkan penjarakan sosial #apmsanasini #apmsabah #apmsandakan #staysa,POSITIVE
West,sop langgar penjarakan sosial langgar pkpp tamat 31 ogos kalau anda semua ni berjawatan tinggi di dalam kementerian dan telah melanggar semua itu harap letak jer lah jawatan ,NEGATIVE
West,bila laptop ko ada mslh lpstu nk share laptop ngan member sebelah tapi kena jaga penjarakan sosial be like ,NEGATIVE
West,majlis sosial dan rasmi di sarawak dibenarkan dengan syarat perhimpunan orang ramai adalah berdasarkan 50 peratus saiz ruang dan penjarakan fizikal yang bersesuaian arahan ini berkuat kuasa pada 25 ogos 2020 perinciannya dalam #awanisarawak 7 malam ini ,NEGATIVE
West,jangan lalai kita belum tamat pastikan #handsanitizer sentiasa ada bersama #cegahcovid19 #kitajagakita #inshaallah #kitamestimenang #penjarakansosial rm9 90 sebotol #hardaliz kuala lumpur malaysia ,POSITIVE
West,penjarakan sosial gagal eco shop bagan luar penang ,NEUTRAL
West,aktiviti menyemak semula label penjarakan sosial termasuk di ruang diskusi dan mencetak serta melabel semula label penjarakan sosial di tempat duduk di dalam perpustakaan tarikh 27 28 ogos 2020 tempat ptar uitm cawangan melaka kampus alor gajah ,POSITIVE
West,kita mesti menang pastikan #handsanitizer sentiasa ada bersama #cegahcovid19 #kitajagakita #inshaallah #kitamestimenang #penjarakansosial rm9 90 sebotol #hardaliz #handsanitizer #covid #cegahcovid ,POSITIVE
West,malaysia dah hampir tenang pasal covid rakyat patuh sop ada penjarakan sosial kerajaan longgarkan sikit syarat kuarantin kat rumah sendiri mai satu musibat dari napoh tu habis rekod bersih negara dia mai tu risiko tinggi kot gila ,NEGATIVE
West,penjarakan sosial ,NEGATIVE
West,penjarakan sosial tetap perlu diamalkan di sini jgn dok buat mcm kat pic no 3 naaa #minggusainsnegara2020 #mtdcmalaysia #mostimalaysia #cierafortheworld #ciera,NEGATIVE
West,penjarakan sosial harus dipatuhi masa ambil milo dari abang okay #mil,POSITIVE
West,dinner penjarakan sosial its all mine ,NEUTRAL
West,kena ikut sop kerajaan penjarakan sosial dan pakai pelitup muka ,NEGATIVE
West,x payah ler bergambar penjarakan sosial masa trainin kat bilik persalinan main bola bersentuh juga ,NEGATIVE
West,ni dah siap ambil order siap hantar air pastu nak jerit macam tu apa hubungan dia buat live dengan penjarakan sosial pertama sekali kau sambung meja kalau kau nampak ramai macam tu asingkan je lah tempat duduk point is you allow it to happened ,NEGATIVE
West,assalamualaikum diva aa sekarang kita panggil penjarakan fizikal dah bukan penjarakan sosial ,NEGATIVE
West,hssn magkuk kencing yg kene pangkah tu sebab penjarakan sosial 1 meter ke,NEGATIVE
West,mengelak sebelum terkena patuhi sop #4safar1442h #22september2020m #kitajagakita #penjarakansosial #samasamamahuhidup #fikirmasadepan depan 1 beaufort commercial centre ,NEGATIVE
West,inda da sd tu penjarakan sosial ,NEGATIVE
West,walaupun kes meningkat jangan kita lupa penjarakan sosial dan sanitise tangan sebelum masuk damansara #kitajagakita ipc shopping centre ,NEGATIVE
West,sesi bicara saya tanya mufti jawab bersama mufti wp sahibus samahah dr luqman hj abdullah sbg pengisian ceramah maghrib masjid at taqwa ttdi antara isu semasa dirungkai adalah hadis yg melarang menutup muka mask amp penjarakan sosial semasa solat pemikiran liberal nas amp akal ,NEGATIVE
West,dhania tu belum masuk faktor hygiene dan penjarakan sosial dimusim pandemic ni ,POSITIVE
West,selamat membuang undi buat rakyat di sabah patuh kepada sop yang telah ditetapkan and jangan lupa jangan penjarakan sosial #prnsabah,NEGATIVE
West,tergeliat lidah nak menyebutnya cukup cukuplah tu buatlah penjarakan sosial sebelum jadi pkpdbcefgh ,NEGATIVE
West,jangan lupa jaga kebersihan diri dan penjarakan sosial anda selari dengan peraturan yang telah dikuatkuasakan sentiasa sanitize terlebih dahulu amp memakai pelitup muka semasa cod dijalankan sama sama kita bersatu dalam membanteras wabak ini pm me to order ,NEGATIVE
West,rakyat dah berusaha nak kekang wabak ni pakai pelitup muka kerap basuh tangan penjarakan sosial tapi ada segelintir manusia dengan kuasa pakej sekali bebal yang tak mau bagi kerjasama sekarang ni kenapa nak salahkan rakyat dasar #rakyatjagarakyat ,NEGATIVE
West,aku tak faham kenapa nak cakap berulang kali dekat rakyat suruh jaga penjarakan sosial tak tengok statistic ke yang kes dah turun sebelum ni dekat kl selangor and what the cause kes naik balik salah rakyat lagi ,NEGATIVE
West,kes covid 19 semakin meningkat kepada seluruh rakyat malaysia patuhi sop kekalkan penjarakan sosial pakai mask dan jangan lupa pakai hand sanitizer jika anda berurusan diluar rumah kita jaga kita take care semua #kitamasihbelummenang #covid19,NEGATIVE
West,kalini kalau polis dtg tegur psl penjarakan sosial aku suruh dia pegi tegur menteri2 kapla jingga yg tak kuarantin tu dulu ,NEGATIVE
West,penjarakan ahli politik instead of penjarakan sosial ,NEGATIVE
West,masy kita tidak akan mampu menahan godaan utk langgar sop yg trbaik 2 4minggu stay at home work frm home lepas tu baru buleh penjarakan sosial balik huuuuuu,NEGATIVE
West,tukar kipas rosak dan pasang tambahan kipas di surau alhidayah sebab jemaah solat jumaat melimpah ke luar bagi mematuhi sop penjarakan sosial ,NEGATIVE
West,briefing sana sini buat tanda penjarakan sosial amek suhu setiap pagi pening kepala cari sanitizer y affordable company rugi sebab kene spend lebih utk face mask eh eh 287 menteri minta maaf ,NEGATIVE
West,tahniah ukm jaga penjarakan sosial jangan lupa cuci tangan ,POSITIVE
West,nak masuk hutan banyak hutan yg tutup sebab penularan covid semakin meningkat kes so memang tak boleh buat apa lah dengan political nya berebut kuasa mengadakan pilihan raya dgn rakyat nya yg kurang ambil peduli penjarakan sosial jugak sebenarnya hati ni sedih melihat nya ,NEGATIVE
West,ini semua salah si ahli politik menteri bebal tahap tak reti nak pakai mask penjarakan sosial dan balik tak reti kuarantin ,NEGATIVE
West,menteri yg obvious langgar sop rakyat jugak yg dia kutip saman sbb tak ada penjarakan sosial sial lah lu,NEGATIVE
West,kenaikkan memdadak pesakit covid 19 tetapi keadaan dlm public transport masih sama seolah tiada apa yg berlaku tiada penjarakan sosial semua pentingkan diri sendiri bila dah kena salahkan org lain dan kerajaan ,NEGATIVE
West,terbaru statistik kes covid 19 negara hari ini 06 10 2020 sentiasa patuhi sop penjarakan sosial pemakaian mask etc dan buktikan kita lebih baik dari golongan menteri dan politikus liar #rakyatjagarakyat ,POSITIVE
West,lubuk hati yang benar benar ikhlas lepas tu tunjuk kad laporan seru rakyat jaga penjarakan sosial tapi golongan atasan ini lah yang memandang enteng sop yang ditetapkan sila undur dengan hormatnya tolong letak jawatan albakri ,NEGATIVE
West,adriamie diorang ramai nak dpt penjarakan sosial tu agak mustahil,NEGATIVE
West,takde penjarakan sosial ,NEGATIVE
West,kau jangan bodoh sangat kemboja jangan lupa basuh tangan sanitize pakai masak penjarakan sosial #covid 19 #rakyatjagarakyat #covid19 #kitaprihatin ,NEGATIVE
West,dabomb you toooooo sila amalkan penjarakan sosial ya zizturz ,POSITIVE
West,bagus rakyat malaysia pandai jaga penjarakan sosial lebih2 lagi pada tempat berisiko kuarantin terus pemimpin yang makin hari makin bebal taktau apa yang dibuat ni bukan nak mengata tapi dah terang lagi bersuluh ,NEGATIVE
West,ada baiknya buat penjarakan sosial dapat solat dengan sangat selesa ,POSITIVE
West,pkpb di seluruh sabah selangor kl amp putrajaya kekal sihat amp selamat sekiranya anda harus keluar dari rumah #stayhome #penjarakansosial #pakaipelitupmuka #kerapcucitangan #pkpb ,POSITIVE
West,saya masih menjaga penjarakan sosial semasa berkempen saya turun dari kereta terus ke pentas tanpa melalui org ramai kah ,POSITIVE
West,buat sidang media kalau setakat nk suruh rakyat jaga penjarakan sosial lepas tu semua nk salahkan rakyat baik suruh mkn hari mesej hari2 je lah,POSITIVE
West,jaga penjarakan sosial ,NEGATIVE
West,untuk sahabat aku dekat kota kuala lumpur dan sekitarnya jaga diri amalkan penjarakan sosial 2 minggu tak lama #staysafe,POSITIVE
West,penyambut tetamu bukanke patut friendly ni datang nak servis kereta dengan muka garang pakcik2 tu uhuh xley bla gambar sekadar hiasan bukti penjarakan sosial dan tidak perlu explain untuk rentas daerah tibah ,POSITIVE
West,jumpa lagi 3 or 4 bulan lagi ,NEGATIVE
West,appointment amp application pkp style 1 bincang pakej or plan apa yang nak diambil via whatsapp zoom videocall call etc 2 selfie dengan ic mask off please 3 done submission #penjarakanfizikal #penjarakansosial #penjarakansosial1meter ,NEUTRAL
West,bukan sejenis nak beratur ramai2 xda penjarakan sosial,NEGATIVE
West,berhad disebabkan kes penularan covid 19 yang semakin meningkat sekarang dan memerlukan penjarakan sosial saya sebagai wanita yang mengandung 7 bulan lebih tidak diberikan tempat duduk oleh penumpang2 ini ,NEGATIVE
West,dah boleh stop salahkan orang balik dari sabah masa virus tu dari petaling perhimpunan agama bawa masuk sabah ada orang bising macam pondan takde kan kau fokus jaga diri kau amp family patuhi sop ini naik bas lrt mrt takde penjarakan sosial lepak restoran ramai2 ermmmm ,NEGATIVE
West,taik lalat pun tahu penjarakan sosial #sepahtureunionlive2020 ,NEGATIVE
West,aku suruh duduk sebelah si taiko ni dia duduk selang satu bangku kucing pun reti s o p #penjarakansosial stesen bas tanjung malim ,POSITIVE
West,had drive thru because eating at restaurants is not normal anymore weh ramai pa dia hampa ni takde penjarakan sosial ,NEUTRAL
West,sebabtu penjarakan sosial ditukar kepada penjarakan fizikal bila penjarakan sosial benda macam ni akan berlaku orang yang kena kuarantin boleh jadi depressed sebab orang sekeliling pulaukan diorang so everyone please jangan simply judge orang yang kena kuarantin ,NEGATIVE
West,laaa tu sapa tu suh penjarakan sosial tp dok dekat2 flatten the curve katanya ek elleh ,NEGATIVE
West,dimanakah penjarakan sosial ,NEGATIVE
West,suruh org follow sop bagai tpi dia sendiri tak pakai mask takdak penjarakan sosial puihhhhh #hilangrespect,NEGATIVE
West,bla bla menteri salah konon yang kau bersesak kat mall tu jadah apa lepas tu tak amalkan penjarakan sosial menteri mende lagi kau pon sama bodo ,NEGATIVE
West,saya perasan dalam mrt tiada penjarakan sosial ketika duduk ,NEGATIVE
West,guys mall boleh je datang mari lah datang sedih tengok shop2 dekat mall ni ada je orang tapi hambar sikit la datang la dont worry jaga je penjarakan sosial always sanitise your hand pakai mask inshaaallah selamat kita ,NEGATIVE
West,moral of the story bersatulah sama2 kita perangi wabak covid19 jaga penjarakan sosial pakai pelitup muka dan sentiasa basuh tangan kepada orang awam jangan keluar tanpa tujuan sayangilah yang tersayang anda mampu mengubahnya ,NEGATIVE
West,ok aku bukan xpuas hati tadi tengok kwan2 in medical line bising rakyat malaysia xpatuh sop lepas to update lepak ngan kawan2 dengan xde penjarakan sosial nye xpakai face mask nye bersalam2 berpeluk2 lagi berkumpul ramai2 lak to pas to pandai bising ,NEGATIVE
West,connection dorg tgh penjarakan sosial kot muahaha,NEUTRAL
West,amalkan penjarakan sosial ,NEGATIVE
West,6 ketul je ada dalam kedai sushi belt pun tak jalan sendunya tapi takpe penjarakan sosial sushi king aeon taman equine in seri kembangan s,POSITIVE
West,battle penjarakan sosial ,NEUTRAL
West,emosi aku semakin terganggu i seriously need to go vacation tapi mco amp why why ehy bila aku beli barang dapur aku kua gi pos barang kenapa banyak je kereta tak mcm quarantine pun amp semua takde penjarakan sos,NEGATIVE
West,mkn amalkan penjarakan sosial ikuti sop diberikan pihak berkuasa bersama sama kita membendung penularan wabak kobitniting tak lama lagi duit kwsp keluar dah boleh sedia beli ps5 down payment x50 dan iphone 12 pro ,NEGATIVE
West,jalan masuk parlimen pun rapat rapat lepastu buat usul 80 mp je dibenarkan masuk atas alasan penjarakan sosial kepala lancau ,NEGATIVE
West,paling bahaya kerana penarik perhatian tanpa penjarakan sosial ,NEGATIVE
West,setakat buat pkpb nk saman org xpakai mask xda penjarakan sosial ka paa ka semua tu tak da effect pun pkpb ni org dok keluaq cm besa pun aku tgok mcm mana la nk bendung covid ni,NEGATIVE
West,rakyat perlis ada 8 orang cukup sgt nak penjarakan sosial dia ,NEGATIVE
West,macam biasa kalau cakap depan2 ni boleh perang so kita amalkan penjarakan sosial kita text je ,NEGATIVE
West,jaga penjarakan sosial sis ,NEGATIVE
West,blackbeard rancangan hiburan boleh pulak diteruskan takde penjarakan sosial tu mask tak pakai apa punya double standart ni gila kerajaan abah ni ,NEGATIVE
West,covid 19 sop social distancing ,NEUTRAL
West,mana kata penjarakan sosial mana ,NEGATIVE
West,apa yg nak kecoh pasal artist tu promote vape on stage yg penting apa tuan2 amp puan2 takde penonton penjarakan sosial amp pakai mask itu yg paling penting,POSITIVE
West,fuh ada penjarakan sosial,NEGATIVE
West,fri 23 jan 2015 7 06 pm no #socialdistancing tiada #penjarakansosial in a railroad car on the #sripetaling line what #trumplost 220 tweets in the last hour #fridaymotivation 100 tweets in the last hours today is #thursday #thursdaymorning #cmco091120to061220 #pkpb,NEUTRAL
West,apoo duet tapi nyanyi sorg pandang sana sorg pandang tmpt lain penjarakan sosial kah #sfmm35,NEGATIVE
West,pun kami shoot minta dia bagi nasihat kat masyarakat tentang kepentingan mematuhi sop penjarakan sosial amp norma baharu jangan kat kami tak payung #gengvanspeaker #hornspeaker #jabatanpenerangan #viral #vanviral ,NEGATIVE
West,ya allah kawasan sy pkpd taman taman perumahan mukim sungai seluang mukim semoga segala urusan dipermudahkan berharap semua ,NEGATIVE
West,hmmm kesian kat member tu hantar makanan punya hal pun sampai nak bertumbuk dahlah tengah musim covid penjarakan sosial takda mask takda pastu duduk atas orang belai muka orang lagi hand sanitizer entah pakai ke tak tu ish ish ish ,NEGATIVE
West,negatif ok cuma perlu kekalkan penjarakan sosial gelang pandora pink ,NEGATIVE
West,takde rasanya check suhu sendiri je jaga diri sendiri penjarakan sosial tu penting ,NEGATIVE
West,know know dah december moga semuanya dipermudahkan dan diberkati oleh sang pencipta marilah kita sama sama hapuskan rantaian covid 19 #kitajagakita #penjarakansosial #normabaharu #kitamestimenang ,POSITIVE
West,penjarakan sosial antara kakak dan adik ipar ,NEGATIVE
West,alhamdulillah semua masjid di negeri sembilan solat jumaat dan solat jemaah 5 waktu pada kapasiti maksima dengan penjarakan sosial sepanjang tempoh pkpb virus covid 19 ini dah ada dalam komuniti kita ikut saja sop terutamanya di tempat kerja usaha doa tawakal,NEGATIVE
West,club malam takda close contact orang semua menari dengan penjarakan sosial 1km berbeza dengan situasi di padang bola yang mana semua main rapat sangat dan tiada penjarakan sosial sampai 2 orang kongsi 1 seluar sebab tu kerajaan tak bagi operasi ,NEGATIVE
West,wartawan yg menemuramah ahli politik dpn istana x ikut penjarakan sosial mcm mne tu #mbperak,NEGATIVE
West,semenjak pengumuman rentas daerah negeri suasana dlm monorel padat dah xde penjarakan sosial langsung berhimpit ,POSITIVE
West,penjarakan sosial hari ke 30 ,NEGATIVE
West,selera #indonesia wong solo penjarakan sosial bersama abang zam amp rifqi 2006 #family #foodphotography #foodie #nasiayampenyet #sodabandung #wongsolo #indonesianfood ,NEUTRAL
West,tapi tetap kena patuh sop lah jgn lupa pakai mask dan buat penjarakan sosial #1212 #saturdayvibes ,NEGATIVE
West,selamat menjaga kesihatan jaga penjarakan sosial ,POSITIVE
West,packing2 esok balik kg seminggu bukan cluster rentas negeri kami dok umah je takpi mana2 sejak beranak ,NEGATIVE
West,tahlah orang yg takut kucing je akn faham perasan tu some people be like gedik gila pasal kucing nk jerit bagai yoww aku bukan setakat jerit tp sekali dgn air mata ngalir hm kdg geram gak tengok anak buah aku boleh siap kiss lg kucing while aku praktikan penjarakan sosial ,NEGATIVE
West,ejaan sebenarnya adalah penjarakan sosial ye ,NEGATIVE
West,real ni weh depan mata aku akak rela kat ppv jerit jerit suruh penjarakan sosial ,POSITIVE
West,tiada penjarakan sosial ketika itu sebab covid tak muncul lagi rindu ar moment masa study kt uitm ,POSITIVE
West,alang alang berdemonstrasi tu bukak jelaa mask penjarakan sosial memang kelaut laa kalau jadi apa2 anak bini kt rumah jugak terjebak selfish #rakyatpungagal ,NEGATIVE
West,tak paham aku dengan pengurusan masjid koala perth ni kau tak bagi orang masuk solat kat dalam sebab x ikut sop kena bawak sejadah tapi sanggup biarkan orang solat kat luar xda penjarakan sosial ,NEGATIVE
